,Orientation,Parent,Fluor,PWM,Window_size,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with
4616,bottom,11,RFP,minus10,6,1.6977479671845772e-05,"[67, 73]",140,3536,1.801709401709402,1.6207835246774767
4617,bottom,11,RFP,minus10,6,0.20492562818296822,"[91, 97]",3652,24,1.625,1.8509119746233154
4618,bottom,11,RFP,minus10,6,1.736880707442516e-05,"[93, 99]",3661,15,1.631578947368421,1.0526315789473684
4619,bottom,11,RFP,minus10,6,0.015704613453045822,"[99, 105]",3665,11,1.625,1.8931297709923665
4620,bottom,11,RFP,minus10,6,0.2395720466997704,"[107, 113]",3659,17,1.625,1.238095238095238
4621,bottom,11,RFP,minus10,6,0.04775700333465249,"[109, 115]",3661,15,1.6283185840707963,1.2352941176470589
4622,bottom,11,RFP,minus10,6,8.629357445656098e-34,"[134, 140]",89,3587,1.0,1.6521739130434785
4623,bottom,11,RFP,minus10,6,0.004759728932548315,"[136, 142]",58,3618,1.5,1.6333333333333333
4624,bottom,11,RFP,minus10,6,0.0030938106325383028,"[139, 145]",44,3632,1.3108108108108107,1.6310068649885583
4625,bottom,11,RFP,minus10,6,0.00121873328087228,"[142, 148]",47,3629,1.2828282828282829,1.6354166666666667
4626,bottom,11,RFP,minus35,6,0.577978490794689,"[4, 10]",3663,13,1.625,1.5217391304347827
4627,bottom,11,RFP,minus35,6,7.755448020698477e-05,"[5, 11]",267,3409,1.7333333333333334,1.6176470588235294
4628,bottom,11,RFP,minus35,6,0.1280202452818985,"[24, 30]",3641,35,1.625,1.806451612903225
4629,bottom,11,RFP,minus35,6,0.45905433614785296,"[27, 33]",187,3489,1.6,1.625
4630,bottom,11,RFP,minus35,6,0.24212975188512975,"[41, 47]",3661,15,1.625,1.4328358208955223
4631,bottom,11,RFP,minus35,6,0.06240359871063057,"[55, 61]",3597,79,1.625,1.7407407407407407
4632,bottom,11,RFP,minus35,6,0.535042751890219,"[62, 68]",3665,11,1.6283185840707963,1.5294117647058822
4633,bottom,11,RFP,minus35,6,0.49874298569890285,"[66, 72]",3611,65,1.625,1.6666666666666667
4634,bottom,11,RFP,minus35,6,0.0393251866278149,"[67, 73]",3665,11,1.6283422459893049,1.3636363636363635
4635,bottom,11,RFP,minus35,6,0.08137533238644881,"[89, 95]",3657,19,1.625,1.9310344827586208
4636,bottom,11,RFP,minus35,6,0.0009105223974024747,"[90, 96]",362,3314,1.5,1.6470588235294117
4637,bottom,11,RFP,minus35,6,0.20492562818296822,"[96, 102]",3652,24,1.625,1.8509119746233154
4638,bottom,11,RFP,minus35,6,0.057067215042736125,"[97, 103]",3648,28,1.6310068649885583,1.3188405797101448
4639,bottom,11,RFP,minus35,6,0.4805155848797855,"[118, 124]",3659,17,1.6283185840707963,1.4640883977900552
4640,bottom,11,RFP,minus35,6,0.04667570660168964,"[119, 125]",3666,10,1.6283304150300506,1.3476417594064654
4641,bottom,11,RFP,minus35,6,0.07136744337000674,"[141, 147]",3647,29,1.6283185840707963,1.4285714285714286
4642,bottom,59,GFP,minus10,6,0.18348638938610806,"[4, 10]",3442,14,1.5626352813852815,1.2627264883520275
4643,bottom,59,GFP,minus10,6,0.054975305586659265,"[5, 11]",249,3207,1.6545454545454543,1.5514018691588785
4644,bottom,59,GFP,minus10,6,0.6735204265902168,"[6, 12]",3445,11,1.5625,1.443298969072165
4645,bottom,59,GFP,minus10,6,0.786878104735494,"[18, 24]",3441,15,1.5613207547169812,1.8
4646,bottom,59,GFP,minus10,6,0.539509617612316,"[24, 30]",3429,27,1.5625,1.46875
4647,bottom,59,GFP,minus10,6,0.7482216524676126,"[27, 33]",3445,11,1.5613207547169812,1.7019230769230769
4648,bottom,59,GFP,minus10,6,3.28432153911487e-51,"[39, 45]",3358,98,1.5362926829268293,3.9367626005825147
4649,bottom,59,GFP,minus10,6,0.001127152208977859,"[41, 47]",154,3302,1.301860420281473,1.576638878363016
4650,bottom,59,GFP,minus10,6,6.677221498871062e-14,"[44, 50]",233,3223,1.2307692307692308,1.6016949152542372
4651,bottom,59,GFP,minus10,6,0.0002796644488448061,"[49, 55]",3445,11,1.5584415584415583,2.508849557522124
4652,bottom,59,GFP,minus10,6,0.7158117698416993,"[51, 57]",3439,17,1.5625,1.318181818181818
4653,bottom,59,GFP,minus10,6,0.3074183608199538,"[60, 66]",3435,21,1.5625,1.3125
4654,bottom,59,GFP,minus10,6,0.0004227501588300654,"[69, 75]",142,3314,1.3094752929190014,1.5759222661396572
4655,bottom,59,GFP,minus10,6,1.1894119184490814e-06,"[76, 82]",207,3249,1.3088235294117647,1.5833333333333333
4656,bottom,59,GFP,minus10,6,0.028994847792210326,"[79, 85]",3446,10,1.5626352813852815,1.2076555568194745
4657,bottom,59,GFP,minus10,6,0.306219237401435,"[82, 88]",3445,11,1.5625,1.2280701754385963
4658,bottom,59,GFP,minus10,6,0.306219237401435,"[87, 93]",3445,11,1.5625,1.2280701754385963
4659,bottom,59,GFP,minus10,6,0.3236255471836227,"[90, 96]",238,3218,1.6174432036965731,1.56
4660,bottom,59,GFP,minus10,6,0.034411650683290454,"[93, 99]",3441,15,1.5636363636363635,1.2213740458015268
4661,bottom,59,GFP,minus10,6,0.7202154054142109,"[95, 101]",331,3125,1.62,1.5547703180212014
4662,bottom,59,GFP,minus10,6,0.4259185476999128,"[104, 110]",3406,50,1.5574162679425836,1.7493254182406908
4663,bottom,59,GFP,minus10,6,0.011641096735305688,"[113, 119]",140,3316,1.673706896551724,1.5517241379310345
4664,bottom,59,GFP,minus10,6,0.5585199141400696,"[116, 122]",206,3250,1.6161668839634942,1.5596610169491525
4665,bottom,59,GFP,minus10,6,0.8604086762248645,"[121, 127]",145,3311,1.576086956521739,1.56
4666,bottom,59,GFP,minus10,6,9.512498744841605e-05,"[124, 130]",179,3277,1.8928571428571428,1.5419847328244274
4667,bottom,59,GFP,minus10,6,0.7287467547398799,"[126, 132]",119,3337,1.5714285714285714,1.56
4668,bottom,59,GFP,minus10,6,0.4633081158248664,"[140, 146]",3438,18,1.5619103773584906,1.6655844155844157
4669,bottom,59,GFP,minus35,6,0.005399953710675136,"[4, 10]",3315,141,1.55,1.7850467289719627
4670,bottom,59,GFP,minus35,6,0.06116857076258556,"[22, 28]",3421,35,1.565217391304348,1.3125
4671,bottom,59,GFP,minus35,6,0.0023584349687770442,"[40, 46]",3431,25,1.567901234567901,1.2692307692307692
4672,bottom,59,GFP,minus35,6,0.5221410778666269,"[53, 59]",278,3178,1.5596610169491525,1.5625
4673,bottom,59,GFP,minus35,6,0.6600039826024042,"[56, 62]",421,3035,1.621517486662715,1.55
4674,bottom,59,GFP,minus35,6,0.2539649046239676,"[57, 63]",406,3050,1.5779352226720649,1.5606603773584906
4675,bottom,59,GFP,minus35,6,0.00026133454418773703,"[58, 64]",396,3060,1.4433760683760684,1.5806451612903225
4676,bottom,59,GFP,minus35,6,5.4891694639165856e-05,"[68, 74]",3408,48,1.5714285714285714,1.2428337428337428
4677,bottom,59,GFP,minus35,6,0.0035003827444907354,"[78, 84]",3342,114,1.572039072039072,1.3605769230769234
4678,bottom,59,GFP,minus35,6,9.253048896088976e-05,"[79, 85]",329,3127,1.4047619047619049,1.5833333333333333
4679,bottom,59,GFP,minus35,6,7.5797401602495025e-06,"[80, 86]",303,3153,1.375,1.5861538461538462
4680,bottom,59,GFP,minus35,6,0.3683667952732358,"[84, 90]",3441,15,1.5625,1.2916666666666667
4681,bottom,59,GFP,minus35,6,0.13701904578147972,"[92, 98]",3381,75,1.5526315789473684,1.726027397260274
4682,bottom,59,GFP,minus35,6,0.05391573118801685,"[102, 108]",3444,12,1.5596610169491525,2.0141581632653063
4683,bottom,59,GFP,minus35,6,0.4200945804945292,"[121, 127]",3443,13,1.56,1.90625
4684,bottom,59,GFP,minus35,6,0.4200945804945292,"[122, 128]",3443,13,1.56,1.90625
4685,bottom,59,GFP,minus35,6,0.6761308125922758,"[123, 129]",3415,41,1.56,1.65
4686,bottom,59,GFP,minus35,6,0.8592131922774919,"[124, 130]",3444,12,1.5625,1.4078947368421053
4687,bottom,59,GFP,minus35,6,0.0264139937576004,"[131, 137]",3434,22,1.5596610169491525,1.963448660714286
4688,bottom,59,GFP,minus35,6,0.007565706572205983,"[140, 146]",3441,15,1.565217391304348,1.1851851851851851
4689,bottom,59,GFP,minus35,6,0.11054891647122767,"[141, 147]",186,3270,1.4813793103448276,1.565217391304348
4690,bottom,59,RFP,minus10,6,0.8877067359168331,"[4, 10]",3442,14,1.642400438436244,1.4718045112781954
4691,bottom,59,RFP,minus10,6,0.2802999469072627,"[5, 11]",249,3207,1.6666666666666667,1.64
4692,bottom,59,RFP,minus10,6,0.05666218434330739,"[6, 12]",3445,11,1.6428571428571428,1.0
4693,bottom,59,RFP,minus10,6,0.10854060432545637,"[18, 24]",3441,15,1.6428571428571428,1.3333333333333333
4694,bottom,59,RFP,minus10,6,0.27774177191803084,"[24, 30]",3429,27,1.641025641025641,1.8823529411764703
4695,bottom,59,RFP,minus10,6,0.9606330269470582,"[27, 33]",3445,11,1.6428571428571428,1.5
4696,bottom,59,RFP,minus10,6,0.035721350483088395,"[39, 45]",3358,98,1.6487044896135807,1.3875
4697,bottom,59,RFP,minus10,6,0.7305996630192773,"[41, 47]",154,3302,1.6,1.6428571428571428
4698,bottom,59,RFP,minus10,6,0.00013817950591771968,"[44, 50]",233,3223,1.870967741935484,1.625
4699,bottom,59,RFP,minus10,6,0.3219071650714095,"[49, 55]",3445,11,1.6428571428571428,1.5476190476190477
4700,bottom,59,RFP,minus10,6,0.029358345594301845,"[51, 57]",3439,17,1.6428571428571428,1.3333333333333333
4701,bottom,59,RFP,minus10,6,0.05424169995712783,"[60, 66]",3435,21,1.64,1.9777777777777776
4702,bottom,59,RFP,minus10,6,0.01402887415225789,"[69, 75]",142,3314,1.8516483516483517,1.6363636363636365
4703,bottom,59,RFP,minus10,6,0.5031232250892226,"[76, 82]",207,3249,1.7,1.6363636363636365
4704,bottom,59,RFP,minus10,6,0.012433869832549665,"[79, 85]",3446,10,1.64,1.9861111111111112
4705,bottom,59,RFP,minus10,6,0.0579633885940938,"[82, 88]",3445,11,1.6428571428571428,1.0
4706,bottom,59,RFP,minus10,6,0.0579633885940938,"[87, 93]",3445,11,1.6428571428571428,1.0
4707,bottom,59,RFP,minus10,6,0.7556260250140938,"[90, 96]",238,3218,1.6,1.6430659983291562
4708,bottom,59,RFP,minus10,6,0.13374073112698656,"[93, 99]",3441,15,1.64,1.903225806451613
4709,bottom,59,RFP,minus10,6,0.005212249534621783,"[95, 101]",331,3125,1.8,1.6355140186915889
4710,bottom,59,RFP,minus10,6,0.18104284852119434,"[104, 110]",3406,50,1.645234838121295,1.3818181818181818
4711,bottom,59,RFP,minus10,6,1.0955030872491953e-10,"[113, 119]",140,3316,1.0606060606060606,1.665016501650165
4712,bottom,59,RFP,minus10,6,4.675751551826281e-42,"[116, 122]",206,3250,1.0,1.6666666666666667
4713,bottom,59,RFP,minus10,6,1.1101311396538034e-48,"[121, 127]",145,3311,1.0,1.6666666666666667
4714,bottom,59,RFP,minus10,6,0.02298039727443836,"[124, 130]",179,3277,1.8,1.631578947368421
4715,bottom,59,RFP,minus10,6,0.012089647531118646,"[126, 132]",119,3337,1.4210526315789471,1.6470588235294117
4716,bottom,59,RFP,minus10,6,0.0010327021869661237,"[140, 146]",3438,18,1.6365151515151517,1.9926470588235294
4717,bottom,59,RFP,minus35,6,0.4080006185234232,"[4, 10]",3315,141,1.64,1.6666666666666667
4718,bottom,59,RFP,minus35,6,0.2843958670824296,"[22, 28]",3421,35,1.6432748538011697,1.4545454545454546
4719,bottom,59,RFP,minus35,6,0.789051808989659,"[40, 46]",3431,25,1.64,1.7297297297297298
4720,bottom,59,RFP,minus35,6,0.0053246225904646175,"[53, 59]",278,3178,1.4330357142857144,1.6588137472283813
4721,bottom,59,RFP,minus35,6,0.9227855603759768,"[56, 62]",421,3035,1.6666666666666667,1.64
4722,bottom,59,RFP,minus35,6,0.2786908842901269,"[57, 63]",406,3050,1.6035714285714286,1.6470588235294117
4723,bottom,59,RFP,minus35,6,0.020267689175303954,"[58, 64]",396,3060,1.524494310998736,1.6547919293820932
4724,bottom,59,RFP,minus35,6,0.9755908905103036,"[68, 74]",3408,48,1.6430659983291562,1.5238095238095235
4725,bottom,59,RFP,minus35,6,0.0004357829914792527,"[78, 84]",3342,114,1.6537523452157596,1.3693181818181817
4726,bottom,59,RFP,minus35,6,0.26533073272938923,"[79, 85]",329,3127,1.7,1.6363636363636365
4727,bottom,59,RFP,minus35,6,0.09577159485425128,"[80, 86]",303,3153,1.5454545454545454,1.6521739130434785
4728,bottom,59,RFP,minus35,6,0.03389308185730923,"[84, 90]",3441,15,1.6428571428571428,1.25
4729,bottom,59,RFP,minus35,6,0.034814251555100616,"[92, 98]",3381,75,1.6363636363636365,1.8
4730,bottom,59,RFP,minus35,6,0.034399951975667746,"[102, 108]",3444,12,1.6430659983291562,1.2321428571428572
4731,bottom,59,RFP,minus35,6,5.576352360637617e-06,"[121, 127]",3443,13,1.6434108527131783,1.0
4732,bottom,59,RFP,minus35,6,5.576352360637617e-06,"[122, 128]",3443,13,1.6434108527131783,1.0
4733,bottom,59,RFP,minus35,6,1.2304265588661585e-05,"[123, 129]",3415,41,1.65,1.0217391304347827
4734,bottom,59,RFP,minus35,6,1.721062972730123e-05,"[124, 130]",3444,12,1.645234838121295,1.0
4735,bottom,59,RFP,minus35,6,0.8874243665970152,"[131, 137]",3434,22,1.6414846875204931,1.820906432748538
4736,bottom,59,RFP,minus35,6,0.032180552833468275,"[140, 146]",3441,15,1.6434108527131783,1.25
4737,bottom,59,RFP,minus35,6,0.06327816507967875,"[141, 147]",186,3270,1.773524720893142,1.6363636363636365
4738,bottom,26,GFP,minus10,6,0.00021832749218561056,"[6, 12]",2766,19,2.6666666666666665,3.610169491525424
4739,bottom,26,GFP,minus10,6,0.2935267941599712,"[7, 13]",2774,11,2.6666666666666665,2.1818181818181817
4740,bottom,26,GFP,minus10,6,0.005468482694768433,"[18, 24]",190,2595,2.9145454545454546,2.661290322580645
4741,bottom,26,GFP,minus10,6,0.31737250096410874,"[33, 39]",2754,31,2.6666666666666665,2.5
4742,bottom,26,GFP,minus10,6,0.2282930768718585,"[68, 74]",161,2624,2.633093525179856,2.6666666666666665
4743,bottom,26,GFP,minus10,6,0.08990264174668693,"[74, 80]",2773,12,2.6666666666666665,2.0
4744,bottom,26,GFP,minus10,6,0.3680355130658275,"[87, 93]",2775,10,2.6666666666666665,2.95807210031348
4745,bottom,26,GFP,minus10,6,0.05112615473774602,"[97, 103]",2771,14,2.6666666666666665,2.4423076923076925
4746,bottom,26,GFP,minus10,6,8.09058929641286e-06,"[109, 115]",2765,20,2.6666666666666665,3.302428186457199
4747,bottom,26,GFP,minus10,6,0.08105970438900188,"[122, 128]",2772,13,2.6666666666666665,3.124183006535948
4748,bottom,26,GFP,minus10,6,0.20955726821986054,"[123, 129]",2765,20,2.6666666666666665,2.898646509476241
4749,bottom,26,GFP,minus35,6,0.15688538852185674,"[3, 9]",2772,13,2.6666666666666665,2.111111111111111
4750,bottom,26,GFP,minus35,6,3.333698090406053e-09,"[22, 28]",2725,60,2.6666666666666665,3.5098426722467644
4751,bottom,26,GFP,minus35,6,4.5480485193756426e-10,"[49, 55]",228,2557,2.333333333333333,2.6923076923076925
4752,bottom,26,GFP,minus35,6,2.8570529585707445e-09,"[50, 56]",143,2642,2.1666666666666665,2.6774445893089958
4753,bottom,26,GFP,minus35,6,0.24750587757996123,"[51, 57]",2758,27,2.6666666666666665,2.6666666666666665
4754,bottom,26,GFP,minus35,6,0.9831880621825806,"[54, 60]",142,2643,2.6391694725028056,2.6666666666666665
4755,bottom,26,GFP,minus35,6,0.0009476483964589639,"[58, 64]",2764,21,2.6666666666666665,3.2946058091286305
4756,bottom,26,GFP,minus35,6,0.00046240208906724473,"[73, 79]",280,2505,2.5,2.6666666666666665
4757,bottom,26,GFP,minus35,6,0.9544634837184379,"[74, 80]",2772,13,2.6666666666666665,2.707317073170732
4758,bottom,26,GFP,minus35,6,0.12312336968762429,"[78, 84]",2694,91,2.6666666666666665,2.911764705882353
4759,bottom,26,GFP,minus35,6,0.0004921682224098836,"[87, 93]",2729,56,2.6666666666666665,2.4222222222222225
4760,bottom,26,GFP,minus35,6,1.8428306046874104e-06,"[88, 94]",2599,186,2.6923076923076925,2.3962616822429905
4761,bottom,26,GFP,minus35,6,3.95635340184229e-12,"[92, 98]",331,2454,2.4,2.7185634000702494
4762,bottom,26,GFP,minus35,6,1.6687151072404513e-06,"[93, 99]",208,2577,2.5,2.689655172413793
4763,bottom,26,GFP,minus35,6,0.27387105296372594,"[94, 100]",2775,10,2.6666666666666665,2.243243243243243
4764,bottom,26,GFP,minus35,6,2.0145273895194288e-29,"[108, 114]",229,2556,3.287292817679558,2.6
4765,bottom,26,GFP,minus35,6,1.5487541734401677e-13,"[132, 138]",2724,61,2.653453689167975,3.4494773519163764
4766,bottom,26,RFP,minus10,6,0.8857094134197366,"[6, 12]",2766,19,3.466666666666667,3.5
4767,bottom,26,RFP,minus10,6,0.18782276708620782,"[7, 13]",2774,11,3.4660919540229886,3.623848381152935
4768,bottom,26,RFP,minus10,6,0.2817816659419998,"[18, 24]",190,2595,3.544291702994183,3.463022508038585
4769,bottom,26,RFP,minus10,6,0.4016902975808645,"[33, 39]",2754,31,3.463591375044185,3.6047197640118
4770,bottom,26,RFP,minus10,6,0.004678718352785003,"[68, 74]",161,2624,3.611009174311927,3.443596268023749
4771,bottom,26,RFP,minus10,6,0.10027466409838809,"[74, 80]",2773,12,3.466666666666667,3.7919535017931487
4772,bottom,26,RFP,minus10,6,0.2887212567405343,"[87, 93]",2775,10,3.4693877551020407,3.2790476190476188
4773,bottom,26,RFP,minus10,6,0.008378980667019848,"[97, 103]",2771,14,3.47345473198256,3.022916171460265
4774,bottom,26,RFP,minus10,6,0.007488395114372311,"[109, 115]",2765,20,3.472972972972973,3.0
4775,bottom,26,RFP,minus10,6,0.0002573318417102479,"[122, 128]",2772,13,3.4726895769942128,2.9473684210526314
4776,bottom,26,RFP,minus10,6,0.0028750868157027053,"[123, 129]",2765,20,3.473684210526316,3.0519079685746355
4777,bottom,26,RFP,minus35,6,0.542583273493707,"[3, 9]",2772,13,3.466666666666667,3.6986301369863015
4778,bottom,26,RFP,minus35,6,0.9841993283287787,"[22, 28]",2725,60,3.4724061810154527,3.333333333333333
4779,bottom,26,RFP,minus35,6,0.10215717537089608,"[49, 55]",228,2557,3.425396825396825,3.477272727272727
4780,bottom,26,RFP,minus35,6,0.054579243547652576,"[50, 56]",143,2642,3.393939393939394,3.477715786019035
4781,bottom,26,RFP,minus35,6,0.7743256211420607,"[51, 57]",2758,27,3.4705429341547944,3.220626631853786
4782,bottom,26,RFP,minus35,6,0.006828815035531946,"[54, 60]",142,2643,3.619831393014853,3.4489795918367347
4783,bottom,26,RFP,minus35,6,0.11012369762059455,"[58, 64]",2764,21,3.4705429341547944,3.1627906976744184
4784,bottom,26,RFP,minus35,6,0.00014541029705758776,"[73, 79]",280,2505,3.601667686658507,3.4347826086956523
4785,bottom,26,RFP,minus35,6,0.020776024597156304,"[74, 80]",2772,13,3.4705429341547944,3.111111111111111
4786,bottom,26,RFP,minus35,6,0.07671594585004977,"[78, 84]",2694,91,3.463218571092463,3.561818181818182
4787,bottom,26,RFP,minus35,6,0.016452928617932547,"[87, 93]",2729,56,3.478158844765343,3.345900564082382
4788,bottom,26,RFP,minus35,6,1.013510497731611e-28,"[88, 94]",2599,186,3.5,3.055620649016061
4789,bottom,26,RFP,minus35,6,9.032546932832296e-51,"[92, 98]",331,2454,3.0642857142857145,3.540695409721795
4790,bottom,26,RFP,minus35,6,1.630622321958083e-32,"[93, 99]",208,2577,3.0486220472440944,3.501152073732719
4791,bottom,26,RFP,minus35,6,0.0010361851059477315,"[94, 100]",2775,10,3.472972972972973,3.0301478953356087
4792,bottom,26,RFP,minus35,6,2.2805056642500223e-23,"[108, 114]",229,2556,3.0,3.5
4793,bottom,26,RFP,minus35,6,0.0009896487727822966,"[132, 138]",2724,61,3.4768299824321685,3.210526315789474
4794,bottom,58,GFP,minus10,6,0.8398178104852287,"[15, 21]",2591,11,1.002857142857143,1.0145454545454546
4795,bottom,58,GFP,minus10,6,0.4475600818470872,"[17, 23]",2577,25,1.00327868852459,1.0
4796,bottom,58,GFP,minus10,6,0.015579090233090306,"[25, 31]",2573,29,1.004149377593361,1.0
4797,bottom,58,GFP,minus10,6,0.06151640415080048,"[29, 35]",2590,12,1.003328533451484,1.0
4798,bottom,58,GFP,minus10,6,0.7860727785027408,"[40, 46]",2585,17,1.0031847133757965,1.0
4799,bottom,58,GFP,minus10,6,0.0496882925213896,"[50, 56]",193,2409,1.0,1.0059171597633136
4800,bottom,58,GFP,minus10,6,0.3160428030763379,"[61, 67]",112,2490,1.0099392871132,1.0
4801,bottom,58,GFP,minus10,6,0.08575851310844046,"[67, 73]",2588,14,1.003328533451484,1.0
4802,bottom,58,GFP,minus10,6,0.5145973718715176,"[73, 79]",2589,13,1.003021148036254,1.0
4803,bottom,58,GFP,minus10,6,0.3623921151239521,"[82, 88]",2590,12,1.0029682999656488,1.0302013422818792
4804,bottom,58,GFP,minus10,6,0.27544281396271775,"[84, 90]",2592,10,1.0032317009501932,1.0
4805,bottom,58,GFP,minus10,6,0.0013077989282994642,"[85, 91]",2591,11,1.0016949152542374,1.1115384615384616
4806,bottom,58,GFP,minus10,6,0.02994301756474753,"[98, 104]",130,2472,1.0,1.0049079828491592
4807,bottom,58,GFP,minus10,6,0.41239078275150964,"[126, 132]",2590,12,1.0029682999656488,1.0319148936170213
4808,bottom,58,GFP,minus10,6,0.7648895100788913,"[128, 134]",163,2439,1.0129870129870129,1.0
4809,bottom,58,GFP,minus10,6,0.7927462483821289,"[131, 137]",126,2476,1.0036496350364965,1.0029682999656488
4810,bottom,58,GFP,minus35,6,0.7826812307708442,"[1, 7]",2574,28,1.0028862973760932,1.0137548284795015
4811,bottom,58,GFP,minus35,6,0.07118153837536918,"[2, 8]",2591,11,1.00327868852459,1.0
4812,bottom,58,GFP,minus35,6,0.5111857080981419,"[17, 23]",2539,63,1.003021148036254,1.0018018018018018
4813,bottom,58,GFP,minus35,6,0.016639835084710265,"[18, 24]",2532,70,1.0008474576271187,1.020040536539819
4814,bottom,58,GFP,minus35,6,0.9764484588220831,"[25, 31]",2582,20,1.0031029307060253,1.000998003992016
4815,bottom,58,GFP,minus35,6,0.6435404299756325,"[37, 43]",2583,19,1.003021148036254,1.0
4816,bottom,58,GFP,minus35,6,0.7000305372733957,"[47, 53]",2554,48,1.003328533451484,1.0
4817,bottom,58,GFP,minus35,6,0.6884944181517336,"[53, 59]",2590,12,1.0029682999656488,1.0080645161290323
4818,bottom,58,GFP,minus35,6,0.7381858498279221,"[61, 67]",2592,10,1.0029682999656488,1.009090909090909
4819,bottom,58,GFP,minus35,6,0.40160106262729844,"[66, 72]",2557,45,1.0018018018018018,1.007656967840735
4820,bottom,58,GFP,minus35,6,0.8996538292975741,"[71, 77]",2587,15,1.0031847133757965,1.0
4821,bottom,58,GFP,minus35,6,0.003020939377977093,"[72, 78]",254,2348,1.0,1.0063092110500758
4822,bottom,58,GFP,minus35,6,0.2243091674215345,"[76, 82]",2587,15,1.00327868852459,1.0
4823,bottom,58,GFP,minus35,6,0.03387158523177327,"[82, 88]",233,2369,1.0,1.0049140049140048
4824,bottom,58,GFP,minus35,6,0.283462469964851,"[84, 90]",2581,21,1.001996007984032,1.0192771084337349
4825,bottom,58,GFP,minus35,6,0.16693032484881243,"[104, 110]",2564,38,1.0039830857432452,1.0
4826,bottom,58,GFP,minus35,6,0.29906977340176444,"[128, 134]",2585,17,1.003021148036254,1.0
4827,bottom,58,RFP,minus10,6,0.3593012018713574,"[15, 21]",2591,11,1.9444444444444444,1.969135802469136
4828,bottom,58,RFP,minus10,6,0.09875240345031805,"[17, 23]",2577,25,1.9444444444444444,1.9707317073170727
4829,bottom,58,RFP,minus10,6,0.23627837500282145,"[25, 31]",2573,29,1.9444444444444444,1.9142857142857144
4830,bottom,58,RFP,minus10,6,0.23335693970779992,"[29, 35]",2590,12,1.9444444444444444,2.0
